"","year","county","pct_lbw","pct_lbw_aian","pct_lbw_asian","pct_lbw_biracial","pct_lbw_black","pct_lbw_hispanic","pct_lbw_nhopi","pct_lbw_white","tbr","tbr_aian","tbr_asian","tbr_biracial","tbr_black","tbr_hispanic","tbr_nhopi","tbr_white","num_hs_complete","pop_25plus","pct_hs_complete","num_some_college","pop_25_44","pct_some_college","pct_child_poverty","pct_child_poverty_aian","pct_child_poverty_asian","pct_child_poverty_black","pct_child_poverty_hispanic","pct_child_poverty_white","year_factor","county_factor","racial_data_available"
"366",2019,"Coosa",13,NA,NA,NA,21,NA,NA,10,45,NA,NA,NA,46,NA,NA,46,81,2451,83,1102,2451,45,28,NA,NA,36,NA,10,"2019","Coosa","Basic (3 groups)"
"367",2019,"Covington",10,NA,NA,NA,15,NA,NA,9,51,NA,NA,NA,42,NA,NA,54,412,8404,95,4490,8404,53,26,NA,NA,42,18,22,"2019","Covington","Basic (3 groups)"
"368",2019,"Crenshaw",9,NA,NA,NA,13,NA,NA,9,41,NA,NA,NA,25,NA,NA,47,174,3228,89,1429,3228,44,29,NA,NA,27,28,21,"2019","Crenshaw","Basic (3 groups)"
"369",2019,"Cullman",8,NA,NA,NA,NA,6,NA,8,45,NA,NA,NA,27,45,NA,45,981,20173,91,10235,20173,51,19,NA,NA,44,43,17,"2019","Cullman","Basic (3 groups)"
"370",2019,"Dale",9,NA,NA,NA,14,11,NA,7,35,NA,NA,NA,35,28,NA,36,506,13058,90,7636,13058,58,26,NA,NA,55,16,20,"2019","Dale","Basic (3 groups)"
"371",2019,"Dallas",14,NA,NA,NA,15,NA,NA,9,43,NA,NA,NA,47,NA,NA,29,507,9244,86,4548,9244,49,43,NA,NA,56,41,24,"2019","Dallas","Basic (3 groups)"
"372",2019,"DeKalb",8,NA,NA,NA,NA,8,NA,8,42,NA,NA,NA,34,50,NA,41,813,17671,93,7815,17671,44,28,NA,NA,13,49,24,"2019","DeKalb","Basic (3 groups)"
"373",2019,"Elmore",9,NA,NA,NA,17,9,NA,7,32,NA,NA,NA,36,32,NA,30,903,22180,86,11566,22180,52,17,NA,NA,37,41,14,"2019","Elmore","Basic (3 groups)"
"374",2019,"Escambia",10,NA,NA,NA,15,NA,NA,7,48,NA,NA,NA,49,NA,NA,47,385,9643,88,3693,9643,38,34,NA,NA,57,13,19,"2019","Escambia","Basic (3 groups)"
"375",2019,"Etowah",9,NA,NA,NA,13,6,NA,8,42,NA,NA,NA,44,69,NA,40,1213,25179,90,13360,25179,53,29,NA,NA,52,51,20,"2019","Etowah","Basic (3 groups)"
"376",2019,"Fayette",10,NA,NA,NA,19,NA,NA,9,43,NA,NA,NA,33,NA,NA,45,183,3773,92,2068,3773,55,28,NA,NA,64,14,19,"2019","Fayette","Basic (3 groups)"
"377",2019,"Franklin",9,NA,NA,NA,18,7,NA,10,48,NA,NA,NA,NA,63,NA,46,380,7832,92,3306,7832,42,30,NA,NA,27,64,33,"2019","Franklin","Basic (3 groups)"
"378",2019,"Geneva",8,NA,NA,NA,18,NA,NA,7,49,NA,NA,NA,42,39,NA,52,278,6215,90,2778,6215,45,34,NA,NA,58,31,34,"2019","Geneva","Basic (3 groups)"
"379",2019,"Greene",15,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,89,1755,78,832,1755,47,49,NA,NA,72,64,46,"2019","Greene","Basic (3 groups)"
"380",2019,"Hale",14,NA,NA,NA,17,NA,NA,8,38,NA,NA,NA,42,NA,NA,31,195,3256,91,1411,3256,43,36,NA,NA,50,NA,19,"2019","Hale","Basic (3 groups)"
"381",2019,"Henry",9,NA,NA,NA,15,NA,NA,7,36,NA,NA,NA,44,NA,NA,34,191,3800,98,2205,3800,58,28,NA,NA,32,NA,11,"2019","Henry","Basic (3 groups)"
"382",2019,"Houston",10,NA,NA,NA,16,6,NA,7,38,NA,NA,NA,53,48,NA,30,1090,26602,91,15642,26602,59,27,NA,NA,52,38,15,"2019","Houston","Basic (3 groups)"
"383",2019,"Jackson",9,NA,NA,NA,18,7,NA,9,43,NA,NA,NA,43,58,NA,43,597,12318,90,5441,12318,44,23,NA,NA,42,55,25,"2019","Jackson","Basic (3 groups)"
"384",2019,"Jefferson",11,NA,NA,NA,15,7,NA,8,32,NA,NA,NA,44,66,NA,17,7953,178343,89,120084,178343,67,23,NA,NA,38,45,9,"2019","Jefferson","Basic (3 groups)"
"385",2019,"Lamar",10,NA,NA,NA,18,NA,NA,9,42,NA,NA,NA,38,NA,NA,43,140,3069,94,1665,3069,54,26,NA,NA,65,58,35,"2019","Lamar","Basic (3 groups)"
"386",2019,"Lauderdale",10,NA,NA,NA,19,7,NA,9,24,NA,NA,NA,24,42,NA,23,1033,21115,94,12311,21115,58,19,NA,NA,34,34,20,"2019","Lauderdale","Basic (3 groups)"
"387",2019,"Lawrence",9,NA,NA,NA,12,NA,NA,8,40,NA,NA,NA,34,48,NA,46,360,7996,88,4030,7996,50,24,NA,NA,35,57,17,"2019","Lawrence","Basic (3 groups)"
"388",2019,"Lee",8,NA,NA,NA,14,7,NA,6,18,NA,NA,NA,31,32,NA,13,1671,41375,91,29512,41375,71,19,NA,NA,42,28,16,"2019","Lee","Basic (3 groups)"
"389",2019,"Limestone",9,NA,NA,NA,16,8,NA,8,26,NA,NA,NA,19,56,NA,24,1076,24440,92,14021,24440,57,17,NA,NA,18,42,16,"2019","Limestone","Basic (3 groups)"
"390",2019,"Lowndes",14,NA,NA,NA,16,NA,NA,6,36,NA,NA,NA,NA,NA,NA,NA,115,2345,91,906,2345,39,40,NA,NA,58,52,6,"2019","Lowndes","Basic (3 groups)"
"391",2019,"Macon",14,NA,NA,NA,15,NA,NA,8,22,NA,NA,NA,22,NA,NA,37,205,3883,80,2010,3883,52,45,NA,NA,41,34,26,"2019","Macon","Basic (3 groups)"
"392",2019,"Madison",10,NA,NA,NA,15,6,NA,7,22,NA,NA,NA,30,45,NA,16,3982,91600,93,67071,91600,73,18,NA,NA,41,46,8,"2019","Madison","Basic (3 groups)"
"393",2019,"Marengo",12,NA,NA,NA,15,NA,NA,8,31,NA,NA,NA,36,NA,NA,22,297,4545,91,2251,4545,50,33,NA,NA,47,33,21,"2019","Marengo","Basic (3 groups)"
"394",2019,"Marion",9,NA,NA,NA,NA,12,NA,8,45,NA,NA,NA,NA,NA,NA,NA,368,6895,90,3818,6895,55,28,NA,NA,94,34,22,"2019","Marion","Basic (3 groups)"
"395",2019,"Marshall",8,NA,NA,NA,12,7,NA,8,48,NA,NA,NA,43,99,NA,40,1258,23434,92,11865,23434,51,31,NA,NA,40,59,26,"2019","Marshall","Basic (3 groups)"
"396",2019,"Mobile",12,NA,NA,NA,15,10,NA,9,38,NA,NA,NA,50,25,NA,31,4647,106121,84,64161,106121,60,31,NA,NA,45,37,16,"2019","Mobile","Basic (3 groups)"
"397",2019,"Monroe",12,NA,NA,NA,16,NA,NA,9,42,NA,NA,NA,44,NA,NA,39,259,4654,88,1861,4654,40,34,NA,NA,64,NA,23,"2019","Monroe","Basic (3 groups)"
"398",2019,"Montgomery",12,NA,NA,NA,15,6,NA,8,38,NA,NA,NA,45,127,NA,15,2164,61540,82,38278,61540,62,34,NA,NA,41,55,9,"2019","Montgomery","Basic (3 groups)"
"399",2019,"Morgan",9,NA,NA,NA,14,6,NA,8,40,NA,NA,NA,54,80,NA,33,1428,29863,90,16406,29863,55,21,NA,NA,50,50,13,"2019","Morgan","Basic (3 groups)"
"400",2019,"Perry",15,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,41,NA,NA,11,101,1775,93,1015,1775,57,51,NA,NA,66,NA,36,"2019","Perry","Basic (3 groups)"
"401",2019,"Pickens",13,NA,NA,NA,17,NA,NA,8,36,NA,NA,NA,45,NA,NA,25,220,4841,98,2501,4841,52,31,NA,NA,55,NA,14,"2019","Pickens","Basic (3 groups)"
"402",2019,"Pike",10,NA,NA,NA,15,NA,NA,7,19,NA,NA,NA,27,NA,NA,14,291,7801,87,4639,7801,59,38,NA,NA,60,14,11,"2019","Pike","Basic (3 groups)"
"403",2019,"Randolph",9,NA,NA,NA,16,NA,NA,8,42,NA,NA,NA,39,64,NA,42,293,5040,92,2547,5040,51,28,NA,NA,46,NA,20,"2019","Randolph","Basic (3 groups)"
"404",2019,"Russell",10,NA,NA,NA,14,7,NA,8,44,NA,NA,NA,41,27,NA,52,658,16459,88,9991,16459,61,35,NA,NA,36,41,21,"2019","Russell","Basic (3 groups)"
"405",2019,"St. Clair",9,NA,NA,NA,16,10,NA,8,33,NA,NA,NA,29,31,NA,34,897,22745,88,12159,22745,53,18,NA,NA,15,18,17,"2019","St. Clair","Basic (3 groups)"
"406",2019,"Shelby",7,NA,NA,NA,11,6,NA,7,16,NA,NA,NA,15,51,NA,13,2094,56346,94,42350,56346,75,9,NA,NA,16,38,6,"2019","Shelby","Basic (3 groups)"
"407",2019,"Sumter",12,NA,NA,NA,13,NA,NA,6,27,NA,NA,NA,NA,NA,NA,NA,139,2742,77,1474,2742,54,46,NA,NA,60,NA,6,"2019","Sumter","Basic (3 groups)"
"408",2019,"Talladega",12,NA,NA,NA,15,10,NA,10,36,NA,NA,NA,31,36,NA,41,877,20204,93,10135,20204,50,28,NA,NA,41,49,19,"2019","Talladega","Basic (3 groups)"
"409",2019,"Tallapoosa",15,NA,NA,NA,22,NA,NA,11,46,NA,NA,NA,51,NA,NA,45,465,8752,90,4353,8752,50,28,NA,NA,68,47,18,"2019","Tallapoosa","Basic (3 groups)"
"410",2019,"Tuscaloosa",11,NA,NA,NA,16,8,NA,8,22,NA,NA,NA,35,71,NA,14,2013,54040,89,35103,54040,65,20,NA,NA,39,30,9,"2019","Tuscaloosa","Basic (3 groups)"
"411",2019,"Walker",10,NA,NA,NA,21,4,NA,10,48,NA,NA,NA,29,70,NA,50,809,15311,90,7768,15311,51,23,NA,NA,61,58,26,"2019","Walker","Basic (3 groups)"
"412",2019,"Washington",11,NA,NA,NA,14,NA,NA,10,33,NA,NA,NA,48,NA,NA,26,232,3650,93,1929,3650,53,28,NA,NA,22,NA,45,"2019","Washington","Basic (3 groups)"
"413",2019,"Wilcox",14,NA,NA,NA,16,NA,NA,6,40,NA,NA,NA,44,NA,NA,26,143,2430,83,834,2430,34,47,NA,NA,49,NA,9,"2019","Wilcox","Basic (3 groups)"
"414",2019,"Winston",10,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,308,5354,93,2879,5354,54,30,NA,NA,NA,39,29,"2019","Winston","Basic (3 groups)"
"415",2020,"State Total",10,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,54917,1232042,89,744300,1232042,60,24,NA,NA,NA,NA,NA,"2020","State Total","Full (5 groups)"
"416",2020,"Autauga",9,NA,NA,NA,14,NA,NA,7,25,NA,NA,NA,31,NA,NA,24,660,14438,90,8953,14438,62,19,NA,7,46,NA,18,"2020","Autauga","Full (5 groups)"
"417",2020,"Baldwin",8,NA,11,NA,15,5,NA,8,28,NA,NA,NA,33,46,NA,26,2207,48703,86,32812,48703,67,14,12,NA,27,26,11,"2020","Baldwin","Full (5 groups)"
"418",2020,"Barbour",11,NA,NA,NA,15,NA,NA,7,41,NA,NA,NA,43,55,NA,37,312,6779,81,2363,6779,35,44,NA,NA,65,69,17,"2020","Barbour","Full (5 groups)"
"419",2020,"Bibb",10,NA,NA,NA,17,NA,NA,9,42,NA,NA,NA,22,NA,NA,46,271,5970,84,2635,5970,44,28,NA,NA,20,11,21,"2020","Bibb","Full (5 groups)"
"420",2020,"Blount",8,NA,NA,NA,NA,7,NA,8,34,NA,NA,NA,42,32,NA,34,689,13939,93,7438,13939,53,18,NA,NA,2,50,16,"2020","Blount","Full (5 groups)"
"421",2020,"Bullock",16,NA,NA,NA,18,9,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,121,2719,70,951,2719,35,68,NA,NA,NA,NA,NA,"2020","Bullock","Full (5 groups)"
"422",2020,"Butler",13,NA,NA,NA,15,NA,NA,10,38,NA,NA,NA,37,NA,NA,41,239,4825,82,2011,4825,42,36,NA,NA,45,NA,18,"2020","Butler","Full (5 groups)"
"423",2020,"Calhoun",9,NA,NA,NA,14,6,NA,8,34,NA,NA,NA,35,38,NA,33,1402,28862,92,17099,28862,59,27,NA,14,53,23,16,"2020","Calhoun","Full (5 groups)"
"424",2020,"Chambers",12,NA,NA,NA,17,NA,NA,9,45,NA,NA,NA,48,NA,NA,43,327,7664,86,3714,7664,48,31,NA,NA,32,70,12,"2020","Chambers","Full (5 groups)"
"425",2020,"Cherokee",8,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,31,NA,NA,38,314,5446,95,2823,5446,52,25,2,NA,32,11,17,"2020","Cherokee","Full (5 groups)"
"426",2020,"Chilton",9,NA,NA,NA,16,7,NA,8,47,NA,NA,NA,34,55,NA,48,602,11437,88,4564,11437,40,23,NA,NA,33,33,21,"2020","Chilton","Full (5 groups)"
"427",2020,"Choctaw",11,NA,NA,NA,15,NA,NA,7,30,NA,NA,NA,29,NA,NA,32,117,2772,79,1608,2772,58,32,NA,NA,60,NA,19,"2020","Choctaw","Full (5 groups)"
"428",2020,"Clarke",13,NA,NA,NA,17,NA,NA,9,39,NA,NA,NA,43,NA,NA,35,385,5514,91,2108,5514,38,32,NA,NA,46,NA,13,"2020","Clarke","Full (5 groups)"
"429",2020,"Clay",9,NA,NA,NA,18,NA,NA,8,39,NA,NA,NA,30,NA,NA,40,157,2848,90,1006,2848,35,26,20,NA,33,72,17,"2020","Clay","Full (5 groups)"
"430",2020,"Cleburne",9,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,203,3530,98,1589,3530,45,23,NA,NA,NA,86,25,"2020","Cleburne","Full (5 groups)"
"431",2020,"Coffee",8,NA,NA,NA,15,9,NA,6,26,NA,NA,NA,34,56,NA,21,735,13238,93,8442,13238,64,22,77,NA,47,31,15,"2020","Coffee","Full (5 groups)"
"432",2020,"Colbert",10,NA,NA,NA,15,NA,NA,10,33,NA,NA,NA,28,NA,NA,35,585,13032,92,7124,13032,55,21,NA,NA,37,18,19,"2020","Colbert","Full (5 groups)"
"433",2020,"Conecuh",14,NA,NA,NA,18,NA,NA,10,38,NA,NA,NA,38,NA,NA,37,107,2639,80,957,2639,36,40,NA,NA,45,NA,15,"2020","Conecuh","Full (5 groups)"
"434",2020,"Coosa",14,NA,NA,NA,19,NA,NA,11,40,NA,NA,NA,40,NA,NA,40,81,2419,83,1037,2419,43,30,NA,NA,45,NA,10,"2020","Coosa","Full (5 groups)"
"435",2020,"Covington",10,NA,NA,NA,17,NA,NA,9,47,NA,NA,NA,41,NA,NA,49,412,8392,95,4499,8392,54,30,NA,NA,46,36,23,"2020","Covington","Full (5 groups)"
"436",2020,"Crenshaw",10,NA,NA,NA,14,NA,NA,9,38,NA,NA,NA,25,NA,NA,42,174,3309,89,1486,3309,45,31,NA,NA,25,28,18,"2020","Crenshaw","Full (5 groups)"
"437",2020,"Cullman",8,NA,NA,NA,NA,5,NA,8,42,NA,NA,NA,31,44,NA,42,981,20344,91,10249,20344,50,20,NA,NA,25,35,18,"2020","Cullman","Full (5 groups)"
"438",2020,"Dale",8,NA,NA,NA,14,10,NA,7,33,NA,NA,NA,35,27,NA,33,506,12942,90,7461,12942,58,24,NA,NA,50,14,21,"2020","Dale","Full (5 groups)"
"439",2020,"Dallas",14,NA,NA,NA,15,NA,NA,10,39,NA,NA,NA,42,NA,NA,27,507,9129,86,4626,9129,51,48,NA,NA,54,NA,19,"2020","Dallas","Full (5 groups)"
"440",2020,"DeKalb",8,NA,NA,NA,NA,7,NA,9,41,NA,NA,NA,39,50,NA,39,813,17609,93,8065,17609,46,30,17,13,3,58,22,"2020","DeKalb","Full (5 groups)"
"441",2020,"Elmore",9,NA,NA,NA,16,9,NA,7,30,NA,NA,NA,34,26,NA,28,903,22298,86,12203,22298,55,16,NA,NA,33,39,11,"2020","Elmore","Full (5 groups)"
"442",2020,"Escambia",9,9,NA,NA,14,14,NA,7,45,55,NA,NA,46,NA,NA,43,385,9784,88,3672,9784,38,33,21,NA,54,26,23,"2020","Escambia","Full (5 groups)"
"443",2020,"Etowah",9,NA,NA,NA,14,6,NA,8,40,NA,NA,NA,45,68,NA,38,1213,25037,90,13829,25037,55,29,91,2,54,61,21,"2020","Etowah","Full (5 groups)"
"444",2020,"Fayette",10,NA,NA,NA,19,NA,NA,9,40,NA,NA,NA,27,NA,NA,43,183,3774,92,1975,3774,52,37,NA,NA,65,16,28,"2020","Fayette","Full (5 groups)"
"445",2020,"Franklin",10,NA,NA,NA,16,8,NA,10,47,NA,NA,NA,NA,61,NA,46,380,7965,92,3271,7965,41,30,NA,NA,23,58,23,"2020","Franklin","Full (5 groups)"
"446",2020,"Geneva",8,NA,NA,NA,19,NA,NA,7,46,NA,NA,NA,45,34,NA,48,278,6089,90,2640,6089,43,30,NA,NA,64,42,35,"2020","Geneva","Full (5 groups)"
"447",2020,"Greene",15,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,89,1772,78,891,1772,50,44,NA,NA,63,NA,40,"2020","Greene","Full (5 groups)"
"448",2020,"Hale",13,NA,NA,NA,17,NA,NA,8,37,NA,NA,NA,40,NA,NA,32,195,3317,91,1550,3317,47,36,NA,NA,46,NA,21,"2020","Hale","Full (5 groups)"
"449",2020,"Henry",10,NA,NA,NA,18,NA,NA,7,30,NA,NA,NA,36,NA,NA,27,191,3795,98,2029,3795,53,27,NA,NA,35,7,9,"2020","Henry","Full (5 groups)"
"450",2020,"Houston",11,NA,7,NA,16,7,NA,8,35,NA,NA,NA,50,44,NA,27,1090,26565,91,15750,26565,59,22,NA,17,50,35,15,"2020","Houston","Full (5 groups)"
"451",2020,"Jackson",9,NA,NA,NA,18,6,NA,9,39,NA,NA,NA,39,56,NA,38,597,12476,90,5574,12476,45,27,1,63,38,64,25,"2020","Jackson","Full (5 groups)"
"452",2020,"Jefferson",11,NA,11,NA,15,7,NA,8,30,NA,NA,NA,41,63,NA,15,7953,178732,89,121725,178732,68,23,16,4,37,40,9,"2020","Jefferson","Full (5 groups)"
"453",2020,"Lamar",10,NA,NA,NA,12,NA,NA,9,42,NA,NA,NA,45,NA,NA,42,140,3034,94,1596,3034,53,25,NA,NA,74,61,29,"2020","Lamar","Full (5 groups)"
"454",2020,"Lauderdale",10,NA,NA,NA,18,6,NA,9,23,NA,NA,NA,24,47,NA,22,1033,21159,94,12553,21159,59,18,NA,NA,41,31,15,"2020","Lauderdale","Full (5 groups)"
"455",2020,"Lawrence",9,NA,NA,NA,12,NA,NA,8,38,NA,NA,NA,30,NA,NA,44,360,7974,88,3859,7974,48,31,8,NA,35,44,18,"2020","Lawrence","Full (5 groups)"
"456",2020,"Lee",9,NA,6,NA,14,8,NA,7,17,NA,NA,NA,28,31,NA,13,1671,42103,91,30589,42103,73,19,NA,2,44,21,14,"2020","Lee","Full (5 groups)"
"457",2020,"Limestone",9,NA,11,NA,16,8,NA,9,24,NA,NA,NA,19,53,NA,22,1076,24779,92,14569,24779,59,16,NA,NA,27,42,15,"2020","Limestone","Full (5 groups)"
"458",2020,"Lowndes",14,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,115,2349,91,827,2349,35,40,NA,NA,51,NA,4,"2020","Lowndes","Full (5 groups)"
"459",2020,"Macon",14,NA,NA,NA,14,NA,NA,11,22,NA,NA,NA,21,NA,NA,36,205,3803,80,2131,3803,56,40,NA,NA,43,33,16,"2020","Macon","Full (5 groups)"
"460",2020,"Madison",10,NA,9,NA,15,7,NA,7,20,NA,NA,NA,28,42,NA,15,3982,92857,93,67967,92857,73,17,7,1,39,45,8,"2020","Madison","Full (5 groups)"
"461",2020,"Marengo",12,NA,NA,NA,15,NA,NA,8,28,NA,NA,NA,33,NA,NA,20,297,4549,91,2308,4549,51,35,NA,NA,30,NA,14,"2020","Marengo","Full (5 groups)"
"462",2020,"Marion",9,NA,NA,NA,13,14,NA,9,41,NA,NA,NA,NA,NA,NA,NA,368,6769,90,3764,6769,56,27,NA,NA,87,22,22,"2020","Marion","Full (5 groups)"
"463",2020,"Marshall",8,NA,NA,NA,11,7,NA,8,46,NA,NA,NA,41,96,NA,37,1258,23252,92,12098,23252,52,28,NA,4,54,61,26,"2020","Marshall","Full (5 groups)"
"464",2020,"Mobile",12,15,11,NA,16,10,NA,9,36,32,15,NA,46,22,NA,28,4647,106776,84,63560,106776,60,31,18,28,44,32,16,"2020","Mobile","Full (5 groups)"
"465",2020,"Monroe",12,NA,NA,NA,16,NA,NA,9,37,NA,NA,NA,39,NA,NA,34,259,4673,88,1907,4673,41,32,NA,NA,61,NA,23,"2020","Monroe","Full (5 groups)"
"466",2020,"Montgomery",12,NA,9,NA,15,7,NA,7,37,NA,NA,NA,43,130,NA,14,2164,61518,82,38261,61518,62,31,26,18,41,57,8,"2020","Montgomery","Full (5 groups)"
"467",2020,"Morgan",9,NA,12,NA,15,7,NA,8,37,NA,NA,NA,50,73,NA,31,1428,29634,90,16568,29634,56,20,NA,56,43,48,12,"2020","Morgan","Full (5 groups)"
"468",2020,"Perry",14,NA,NA,NA,16,NA,NA,7,23,NA,NA,NA,32,NA,NA,9,101,1929,93,1054,1929,55,53,NA,NA,61,NA,37,"2020","Perry","Full (5 groups)"
"469",2020,"Pickens",13,NA,NA,NA,18,NA,NA,8,35,NA,NA,NA,42,NA,NA,26,220,5018,98,2677,5018,53,31,NA,NA,59,NA,15,"2020","Pickens","Full (5 groups)"
"470",2020,"Pike",10,NA,NA,NA,15,NA,NA,8,18,NA,NA,NA,26,NA,NA,14,291,7311,87,4361,7311,60,31,NA,NA,58,34,11,"2020","Pike","Full (5 groups)"
"471",2020,"Randolph",9,NA,NA,NA,16,NA,NA,8,41,NA,NA,NA,36,61,NA,42,293,5042,92,2498,5042,50,31,NA,NA,39,96,20,"2020","Randolph","Full (5 groups)"
"472",2020,"Russell",10,NA,NA,NA,14,7,NA,8,39,NA,NA,NA,36,26,NA,46,658,16355,88,10053,16355,61,32,NA,6,36,44,20,"2020","Russell","Full (5 groups)"
"473",2020,"St. Clair",9,NA,NA,NA,16,8,NA,8,32,NA,NA,NA,26,24,NA,33,897,22679,88,12585,22679,55,15,NA,25,13,27,15,"2020","St. Clair","Full (5 groups)"
"474",2020,"Shelby",7,NA,9,NA,12,7,NA,6,14,NA,NA,NA,13,44,NA,12,2094,56097,94,42896,56097,76,9,NA,NA,19,35,6,"2020","Shelby","Full (5 groups)"
"475",2020,"Sumter",12,NA,NA,NA,14,NA,NA,6,24,NA,NA,NA,NA,NA,NA,NA,139,2371,77,1351,2371,57,48,NA,NA,52,NA,3,"2020","Sumter","Full (5 groups)"
"476",2020,"Talladega",12,NA,NA,NA,15,10,NA,10,34,NA,NA,NA,29,31,NA,38,877,19907,93,10354,19907,52,26,NA,NA,43,73,17,"2020","Talladega","Full (5 groups)"
"477",2020,"Tallapoosa",15,NA,NA,NA,23,NA,NA,11,43,NA,NA,NA,49,NA,NA,41,465,8632,90,4306,8632,50,31,NA,NA,67,52,15,"2020","Tallapoosa","Full (5 groups)"
"478",2020,"Tuscaloosa",11,NA,9,NA,16,7,NA,8,21,NA,NA,NA,34,71,NA,12,2013,54988,89,35360,54988,64,21,NA,6,40,27,8,"2020","Tuscaloosa","Full (5 groups)"
"479",2020,"Walker",10,NA,NA,NA,21,5,NA,10,46,NA,NA,NA,30,93,NA,46,809,15200,90,8042,15200,53,25,NA,NA,60,31,23,"2020","Walker","Full (5 groups)"
"480",2020,"Washington",12,17,NA,NA,16,NA,NA,11,32,37,NA,NA,48,NA,NA,24,232,3458,93,1714,3458,50,26,37,NA,21,80,39,"2020","Washington","Full (5 groups)"
"481",2020,"Wilcox",14,NA,NA,NA,16,NA,NA,6,40,NA,NA,NA,42,NA,NA,30,143,2464,83,972,2464,39,51,NA,NA,60,NA,2,"2020","Wilcox","Full (5 groups)"
"482",2020,"Winston",10,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,308,5259,93,2791,5259,53,28,NA,NA,NA,34,24,"2020","Winston","Full (5 groups)"
"483",2021,"State Total",10,9,9,NA,16,7,NA,8,29,15,5,NA,35,51,NA,25,2861955,3320877,86,749416,1234335,61,22,20,11,40,39,14,"2021","State Total","Full (5 groups)"
"484",2021,"Autauga",9,NA,NA,NA,14,NA,NA,8,24,NA,NA,NA,29,NA,NA,23,33076,37367,89,8689,14362,60,16,NA,11,56,4,16,"2021","Autauga","Full (5 groups)"
"485",2021,"Baldwin",8,NA,9,NA,15,6,NA,8,26,NA,NA,NA,33,45,NA,24,137219,151112,91,33404,49776,67,14,20,NA,33,24,10,"2021","Baldwin","Full (5 groups)"
"486",2021,"Barbour",11,NA,NA,NA,15,NA,NA,7,37,NA,NA,NA,38,57,NA,34,13152,17964,73,2379,6680,36,41,NA,NA,67,83,17,"2021","Barbour","Full (5 groups)"
"487",2021,"Bibb",10,NA,NA,NA,17,NA,NA,9,38,NA,NA,NA,24,NA,NA,40,12782,16168,79,2483,6186,40,26,NA,NA,34,NA,30,"2021","Bibb","Full (5 groups)"
"488",2021,"Blount",7,NA,NA,NA,NA,6,NA,7,31,NA,NA,NA,NA,30,NA,32,32028,39791,80,7862,14102,56,21,NA,NA,4,38,15,"2021","Blount","Full (5 groups)"
"489",2021,"Bullock",15,NA,NA,NA,17,10,NA,NA,46,NA,NA,NA,47,63,NA,NA,5303,7101,75,854,2655,32,40,NA,NA,67,5,NA,"2021","Bullock","Full (5 groups)"
"490",2021,"Butler",12,NA,NA,NA,15,NA,NA,9,37,NA,NA,NA,37,NA,NA,38,11753,13819,85,1962,4868,40,35,NA,NA,48,77,14,"2021","Butler","Full (5 groups)"
"491",2021,"Calhoun",9,NA,NA,NA,14,6,NA,8,32,NA,NA,NA,32,35,NA,33,66793,79108,84,16959,28823,59,25,NA,20,49,30,16,"2021","Calhoun","Full (5 groups)"
"492",2021,"Chambers",13,NA,NA,NA,17,NA,NA,9,42,NA,NA,NA,45,NA,NA,40,19417,23789,82,3966,7964,50,30,NA,NA,31,88,12,"2021","Chambers","Full (5 groups)"
"493",2021,"Cherokee",8,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,15396,18874,82,2576,5366,48,23,2,NA,5,NA,16,"2021","Cherokee","Full (5 groups)"
"494",2021,"Chilton",9,NA,NA,NA,16,7,NA,8,45,NA,NA,NA,32,56,NA,45,24572,30046,82,4678,11656,40,23,NA,NA,11,39,23,"2021","Chilton","Full (5 groups)"
"495",2021,"Choctaw",11,NA,NA,NA,15,NA,NA,8,32,NA,NA,NA,31,NA,NA,33,7592,9329,81,1608,2695,60,30,NA,NA,64,NA,18,"2021","Choctaw","Full (5 groups)"
"496",2021,"Clarke",13,NA,NA,NA,17,NA,NA,9,39,NA,NA,NA,45,NA,NA,34,13511,16770,81,2236,5460,41,29,NA,NA,44,NA,11,"2021","Clarke","Full (5 groups)"
"497",2021,"Clay",9,NA,NA,NA,16,NA,NA,7,36,NA,NA,NA,28,NA,NA,37,7254,9459,77,1043,3047,34,26,NA,NA,36,80,17,"2021","Clay","Full (5 groups)"
"498",2021,"Cleburne",8,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,8283,10481,79,1590,3486,46,18,NA,NA,NA,59,24,"2021","Cleburne","Full (5 groups)"
"499",2021,"Coffee",9,NA,NA,NA,16,8,NA,7,26,NA,NA,NA,33,58,NA,21,30326,35293,86,8564,13288,64,22,82,NA,53,38,13,"2021","Coffee","Full (5 groups)"
